년월,역명_표준,출근_승차,퇴근_하차,일평균_승차,일평균_하차,호선목록
2016-07-01,마곡,36941,19412,114632,95346,5호선
2016-07-01,마들,127072,80044,375404,341822,7호선
2016-07-01,마장,39882,31969,186526,175799,5호선
2016-07-01,마천,50707,33311,161316,163515,5호선
2016-07-01,마포,66703,81519,442619,457229,5호선
2016-07-01,마포구청,93686,63979,413981,366017,6호선
2016-07-01,망원,75973,82342,387417,413835,6호선
2016-07-01,매봉,37502,40644,356364,345656,3호선
2016-07-01,먹골,92081,72171,322617,307210,7호선
2016-07-01,면목,146205,103895,463130,444390,7호선
2016-07-01,명동,20633,165592,1227039,1343014,4호선
2016-07-01,명일,65395,57969,253823,251911,5호선
2016-07-01,모란,18481,15019,139785,102087,8호선
2016-07-01,목동,146833,142620,560133,593980,5호선
2016-07-01,몽촌토성,26178,28630,184094,195812,8호선
2016-07-01,무악재,37828,28576,129495,128081,3호선
2016-07-01,문래,93736,85061,573596,581226,2호선
2016-07-01,문정,33642,27207,244344,243163,8호선
2016-07-01,미아,152264,108395,584289,527507,4호선
2016-07-01,미아사거리,251651,228223,1026579,995227,4호선
2016-07-01,반포,22146,22648,195075,187403,7호선
2016-07-01,발산,59207,61927,352269,347120,5호선
2016-07-01,방배,77403,83551,590555,591640,2호선
2016-07-01,방이,37570,38099,216396,218225,5호선
2016-07-01,방화,62994,45569,230977,219767,5호선
2016-07-01,버티고개,14436,13531,73211,70677,6호선
2016-07-01,보라매,53158,48025,288889,289865,7호선
2016-07-01,보문,68203,42921,260100,228514,6호선
2016-07-01,복정,62038,35478,270524,206106,8호선
2016-07-01,봉천,200750,145188,721137,665374,2호선
2016-07-01,봉화산,92249,60407,280929,262493,6호선
2016-07-01,부천시청,79956,82082,392684,396666,7호선
2016-07-01,부천종합운동장,48701,31801,159983,145041,7호선
2016-07-01,부평구청,118384,64596,366969,282000,7호선
2016-07-01,불광,175452,170447,786865,829112,"3호선,6호선"
2016-07-01,사가정,129634,107345,490346,467730,7호선
2016-07-01,사당,388850,508045,2249897,2218381,"2호선,4호선"
2016-07-01,산성,71583,49223,227139,221963,8호선
2016-07-01,삼각지,33117,41383,358687,348274,"4호선,6호선"
2016-07-01,삼산체육관,51396,34481,177815,161792,7호선
2016-07-01,삼성,55044,155404,1833312,1889872,2호선
2016-07-01,상계,202574,134887,672800,605036,4호선
2016-07-01,상도,81532,60261,327387,305280,7호선
2016-07-01,상동,79182,88062,428377,443072,7호선
2016-07-01,상봉,122862,106771,529648,503586,7호선
2016-07-01,상수,29707,83849,332847,394735,6호선
2016-07-01,상왕십리,77021,54585,329109,313517,2호선
2016-07-01,상월곡,57013,34181,185288,163909,6호선
2016-07-01,상일동,113734,61210,315343,264565,5호선
2016-07-01,새절,121130,84449,402391,377210,6호선
2016-07-01,서대문,37915,45903,498714,508833,5호선
2016-07-01,서울대입구,347013,328177,1618173,1587709,2호선
2016-07-01,서울역,170498,278788,2255975,2309788,"1호선,4호선"
2016-07-01,서초,42228,61572,697359,701284,2호선
2016-07-01,석계,117956,97074,394980,395746,6호선
2016-07-01,석촌,57521,51954,274890,289412,8호선
2016-07-01,선릉,69415,119316,1697573,1451476,2호선
2016-07-01,성수,64073,78693,768590,837999,2호선
2016-07-01,성신여대입구,140811,148013,794392,738333,4호선
2016-07-01,송정,69972,59937,299413,293419,5호선
2016-07-01,송파,29134,25181,162651,162967,8호선
2016-07-01,수락산,114011,90002,442019,430364,7호선
2016-07-01,수서,68735,60877,360005,371242,3호선
2016-07-01,수유,355741,300761,1379689,1337733,4호선
2016-07-01,수진,35156,26701,159616,146575,8호선
2016-07-01,숙대입구,52362,72538,499610,492049,4호선
2016-07-01,숭실대입구,109655,85474,420625,407906,7호선
2016-07-01,시청,34429,92357,1527506,1487359,"1호선,2호선"
2016-07-01,신금호,45802,36103,176336,177172,5호선
2016-07-01,신길,22869,19359,95276,107771,5호선
2016-07-01,신답,14427,12740,42575,47528,2호선
2016-07-01,신당,87956,106573,693996,721834,"2호선,6호선"
2016-07-01,신대방,245249,175473,877660,828238,2호선
2016-07-01,신대방삼거리,131929,100447,488077,463436,7호선
2016-07-01,신도림,331733,388128,1905796,1901889,2호선
2016-07-01,신림,610071,520203,2227611,2181544,2호선
2016-07-01,신사,40017,155414,978964,1067689,3호선
2016-07-01,신설동,61356,67467,616210,601863,"1호선,2호선"
2016-07-01,신용산,26260,46553,403726,426592,4호선
2016-07-01,신정,165070,80725,441923,346575,5호선
2016-07-01,신정네거리,99220,81853,323996,327273,2호선
2016-07-01,신중동,92337,87712,436650,430914,7호선
2016-07-01,신천,164996,188468,829117,826209,2호선
2016-07-01,신촌,114458,286874,1586852,1622305,2호선
2016-07-01,신풍,91261,70288,358144,340821,7호선
2016-07-01,신흥,37807,35062,166602,171619,8호선
2016-07-01,쌍문,316853,213479,1030665,893556,4호선
2016-07-01,아차산,112356,85879,443211,416107,5호선
2016-07-01,아현,62890,50571,313184,291085,2호선
2016-07-01,안국,20682,57235,789405,847435,3호선
2016-07-01,안암,27721,49875,378358,379440,6호선
2016-07-01,암사,178730,115428,532575,469889,8호선
2016-07-01,압구정,52391,132699,1118166,1215776,3호선
2016-07-01,애오개,44757,36387,210930,210845,5호선
2016-07-01,약수,92531,90381,554958,533690,"3호선,6호선"
2016-07-01,양재,92748,150536,1213494,1301509,3호선
2016-07-01,양천구청,64462,49423,216421,226597,2호선
2016-07-01,양평,39280,28973,187300,187745,5호선
2016-07-01,어린이대공원,56909,55611,411963,397964,7호선
2016-07-01,여의나루,14865,90293,385003,407123,5호선
2016-07-01,여의도,25327,68823,691525,779180,5호선
2016-07-01,역삼,46662,114225,1374757,1524614,2호선
2016-07-01,역촌,34332,30912,120466,138713,6호선
2016-07-01,연신내,343898,285685,1299749,1221147,"3호선,6호선"
2016-07-01,영등포구청,110484,110047,749349,753625,"2호선,5호선"
2016-07-01,영등포시장,27912,33925,250492,271922,5호선
2016-07-01,오금,80636,50699,320419,297134,"3호선,5호선"
2016-07-01,오목교,113916,151707,764322,820615,5호선
2016-07-01,옥수,67818,67447,312306,324984,3호선
2016-07-01,온수,114097,72786,315761,294519,7호선
2016-07-01,올림픽공원,27964,35773,241098,242958,5호선
2016-07-01,왕십리,106113,141177,764472,700357,"2호선,5호선"
2016-07-01,용답,25079,18469,78492,76866,2호선
2016-07-01,용두,12941,13392,70734,74305,2호선
2016-07-01,용마산,67360,42631,200192,189534,7호선
2016-07-01,우장산,132944,106598,475294,467895,5호선
2016-07-01,월곡,93358,71332,360216,344129,6호선
2016-07-01,월드컵경기장,21569,43370,208166,222769,6호선
2016-07-01,을지로3가,20942,62286,896891,926737,"2호선,3호선"
2016-07-01,을지로4가,13192,32311,543522,554252,"2호선,5호선"
2016-07-01,을지로입구,24173,137923,1571826,1569931,2호선
2016-07-01,응암,165677,125364,535613,516525,6호선
2016-07-01,이대,53470,84483,619193,650161,2호선
2016-07-01,이수,79571,104492,529819,523921,7호선
2016-07-01,이촌,34294,43275,285765,322962,4호선
2016-07-01,이태원,33176,121662,500892,574554,6호선
2016-07-01,일원,46573,37011,276091,289042,3호선
2016-07-01,잠실,368642,475693,2988611,2869668,"2호선,8호선"
2016-07-01,잠실나루,120324,91822,543901,525022,2호선
2016-07-01,잠원,39201,30712,174115,169280,3호선
2016-07-01,장승배기,81764,64547,329183,319235,7호선
2016-07-01,장암,31083,5581,90139,41209,7호선
2016-07-01,장지,76113,67225,447514,433214,8호선
2016-07-01,장한평,117105,100812,565429,564351,5호선
2016-07-01,제기동,57083,52755,563684,573784,1호선
2016-07-01,종각,24604,151795,1412687,1358276,1호선
2016-07-01,종로3가,36857,181482,1802320,1833266,"1호선,3호선,5호선"
2016-07-01,종로5가,16735,67719,810930,817006,1호선
2016-07-01,종합운동장,62724,144472,567169,625532,2호선
2016-07-01,중계,147796,96239,494239,446978,7호선
2016-07-01,중곡,86696,58890,315319,288777,7호선
2016-07-01,중화,95226,72471,357101,336273,7호선
2016-07-01,증산,96829,69641,316621,296284,6호선
2016-07-01,지축,12122,9510,42424,43497,3호선
2016-07-01,창동,219185,210501,922632,984186,4호선
2016-07-01,창신,31988,15785,99583,82357,6호선
2016-07-01,천왕,78941,52925,252479,232040,7호선
2016-07-01,천호,201510,269177,1219044,1313215,"5호선,8호선"
2016-07-01,철산,202727,191747,746293,754193,7호선
2016-07-01,청구,39823,35624,242036,240786,"5호선,6호선"
2016-07-01,청담,35690,53481,635094,737927,7호선
2016-07-01,청량리,118103,132372,876443,910538,1호선
2016-07-01,총신대입구,132934,166026,678932,755860,4호선
2016-07-01,춘의,46097,34754,246919,238633,7호선
2016-07-01,충무로,30393,87071,962813,1001414,"3호선,4호선"
2016-07-01,충정로,61461,64770,493042,520719,"2호선,5호선"
2016-07-01,태릉입구,91435,79193,412033,409279,"6호선,7호선"
2016-07-01,하계,160218,124260,618868,580605,7호선
2016-07-01,학동,24307,42208,643596,716232,7호선
2016-07-01,학여울,9048,10063,110425,113937,3호선
2016-07-01,한강진,8826,36207,188587,229873,6호선
2016-07-01,한성대입구,87014,77123,475625,448324,4호선
2016-07-01,한양대,16446,24543,272515,301034,2호선
2016-07-01,합정,160439,284783,1438939,1453494,"2호선,6호선"
2016-07-01,행당,82175,51694,258478,223611,5호선
2016-07-01,혜화,48721,196519,1273210,1339080,4호선
2016-07-01,홍대입구,187243,515654,2413775,2593842,2호선
2016-07-01,홍제,160298,122409,603698,562571,3호선
2016-07-01,화곡,279950,210898,887718,818573,5호선
2016-07-01,화랑대,134455,68617,380416,287833,6호선
2016-07-01,회현,18195,43995,918732,969151,4호선
2016-07-01,효창공원앞,40745,30660,217418,203739,6호선
2016-08-01,가락시장,70273,83404,477373,500686,"3호선,8호선"
2016-08-01,가산디지털단지,41369,69632,1176235,1176543,7호선
2016-08-01,강남,131806,486985,3170417,3190967,2호선
2016-08-01,강남구청,19241,37452,443917,489690,7호선
2016-08-01,강동,147498,94688,566686,480517,5호선
2016-08-01,강동구청,75076,62363,303198,310923,8호선
2016-08-01,강변,261237,295652,1539824,1547303,2호선
2016-08-01,개롱,48226,38681,203762,202916,5호선
2016-08-01,개화산,46629,31696,180440,168037,5호선
2016-08-01,거여,56919,39544,203769,190032,5호선
2016-08-01,건대입구,222766,451566,1847014,2036447,"2호선,7호선"
2016-08-01,경복궁,42208,77499,707281,737275,3호선
2016-08-01,경찰병원,50828,39230,226992,227540,3호선
2016-08-01,고덕,47231,43986,252432,249478,5호선
2016-08-01,고려대,56863,42981,268648,257112,6호선
2016-08-01,고속터미널,124539,358784,2479254,2419483,"3호선,7호선"
2016-08-01,공덕,102069,136820,888749,894239,"5호선,6호선"
2016-08-01,공릉,86717,75864,359814,357152,7호선
2016-08-01,광나루,95703,70286,409703,366921,5호선
2016-08-01,광명사거리,239216,195871,820288,795788,7호선
2016-08-01,광화문,29287,105515,1094445,1137501,5호선
2016-08-01,광흥창,44678,41359,284211,274018,6호선
2016-08-01,교대,92470,184815,1542255,1540826,"2호선,3호선"
2016-08-01,구로디지털단지,360625,326632,1890886,1893329,2호선
2016-08-01,구산,68090,39997,246328,183756,6호선
2016-08-01,구의,182935,150025,721427,701224,2호선
2016-08-01,구파발,160747,92602,516451,438929,3호선
2016-08-01,군자,181738,152428,768280,685851,"5호선,7호선"
2016-08-01,굴포천,74264,67044,263151,271646,7호선
2016-08-01,굽은다리,82672,66766,301613,286645,5호선
2016-08-01,금호,61776,46592,230801,211747,3호선
2016-08-01,길동,56618,53921,225957,232525,5호선
2016-08-01,길음,220280,164614,790836,745532,4호선
2016-08-01,김포공항,16686,27092,259909,227467,5호선
2016-08-01,까치산,297886,220867,889999,845344,5호선
2016-08-01,까치울,59003,42812,187719,173005,7호선
2016-08-01,낙성대,240949,193080,922151,888059,2호선
2016-08-01,남구로,80790,69867,487167,505123,7호선
2016-08-01,남부터미널,79669,150909,1098621,1132558,3호선
2016-08-01,남성,95914,71120,340584,318135,7호선
2016-08-01,남태령,7460,4250,48455,31054,4호선
2016-08-01,남한산성입구,125294,78440,408921,364958,8호선
2016-08-01,내방,50007,54397,414209,423481,7호선
2016-08-01,노원,215128,304393,1353635,1489388,"4호선,7호선"
2016-08-01,녹번,122657,80364,394430,337542,3호선
2016-08-01,녹사평,16954,47990,216383,234980,6호선
2016-08-01,논현,32552,71165,578018,636542,7호선
2016-08-01,단대오거리,102207,77553,359840,341544,8호선
2016-08-01,답십리,130567,91405,476784,433199,5호선
2016-08-01,당고개,113778,77119,416927,394435,4호선
2016-08-01,당산,120997,129141,615416,697299,2호선
2016-08-01,대림,258963,237224,1292535,1324880,"2호선,7호선"
2016-08-01,대청,62875,48350,303377,266224,3호선
2016-08-01,대치,55150,55926,376686,355495,3호선
2016-08-01,대흥,35073,37626,235382,247259,6호선
2016-08-01,도곡,29164,25853,199704,187791,3호선
2016-08-01,도림천,5253,4801,31672,35194,2호선
2016-08-01,도봉산,100990,64897,280846,318975,7호선
2016-08-01,독립문,37521,34037,231198,233227,3호선
2016-08-01,독바위,28751,21481,88441,93969,6호선
2016-08-01,돌곶이,79964,57085,283557,260162,6호선
2016-08-01,동대문,59141,127135,1201594,1288086,"1호선,4호선"
2016-08-01,동대문역사문화공원,48430,192391,1406716,1440382,"2호선,4호선,5호선"
2016-08-01,동대입구,16484,31491,299614,328477,3호선
2016-08-01,동묘앞,38456,53956,533493,544734,"1호선,6호선"
2016-08-01,동작,11741,13164,72041,75549,4호선
2016-08-01,둔촌동,98277,81861,379203,378257,5호선
2016-08-01,디지털미디어시티,100298,79218,433682,474750,6호선
2016-08-01,뚝섬,64207,69100,469602,499059,2호선
2016-08-01,뚝섬유원지,57991,67642,323619,312503,7호선
2016-08-01,마곡,37171,20680,114776,95601,5호선
2016-08-01,마들,121366,80611,362549,330835,7호선
2016-08-01,마장,38601,31147,181020,171208,5호선
2016-08-01,마천,47804,32751,153951,156181,5호선
2016-08-01,마포,64220,80124,427586,442816,5호선
2016-08-01,마포구청,90436,64029,405470,357883,6호선
2016-08-01,망원,73044,82123,376907,404810,6호선
2016-08-01,매봉,36407,39301,342398,332177,3호선
2016-08-01,먹골,89766,71285,314203,299245,7호선
2016-08-01,면목,142092,104795,455897,441427,7호선
2016-08-01,명동,20255,168520,1238570,1353231,4호선
2016-08-01,명일,62448,57824,240779,240164,5호선
2016-08-01,모란,18000,14765,136593,99809,8호선
2016-08-01,목동,141867,144454,545844,582900,5호선
2016-08-01,몽촌토성,25333,28801,179973,189800,8호선
2016-08-01,무악재,36229,27947,125532,122031,3호선
2016-08-01,문래,90835,85973,564017,571855,2호선
2016-08-01,문정,32938,27847,238072,236048,8호선
2016-08-01,미아,146239,107980,558800,507276,4호선
2016-08-01,미아사거리,242335,225837,993063,963490,4호선
2016-08-01,반포,21155,22590,190170,182758,7호선
2016-08-01,발산,57903,61186,348886,344437,5호선
2016-08-01,방배,74964,85426,599437,600824,2호선
2016-08-01,방이,36204,37839,206712,208391,5호선
2016-08-01,방화,61513,45691,226289,215666,5호선
2016-08-01,버티고개,13654,13205,70806,68117,6호선
2016-08-01,보라매,51884,47936,275785,277292,7호선
2016-08-01,보문,65178,43055,248245,218900,6호선
2016-08-01,복정,65079,37862,272616,207385,8호선
2016-08-01,봉천,196787,146716,706436,653613,2호선
2016-08-01,봉화산,90198,61034,277371,259924,6호선
2016-08-01,부천시청,78167,81035,380444,382571,7호선
2016-08-01,부천종합운동장,47585,31765,156625,141885,7호선
2016-08-01,부평구청,114998,64397,355192,275452,7호선
2016-08-01,불광,170026,169520,774943,817434,"3호선,6호선"
2016-08-01,사가정,125555,105891,471912,449150,7호선
2016-08-01,사당,378184,496921,2148191,2133616,"2호선,4호선"
2016-08-01,산성,70678,49552,223679,218609,8호선
2016-08-01,삼각지,33593,40732,348243,336868,"4호선,6호선"
2016-08-01,삼산체육관,49818,34227,164908,149523,7호선
2016-08-01,삼성,52716,151926,1778800,1822697,2호선
2016-08-01,상계,197728,135149,649969,584749,4호선
2016-08-01,상도,79961,60706,322669,301008,7호선
2016-08-01,상동,76792,87476,420525,435215,7호선
2016-08-01,상봉,119733,104409,510257,488467,7호선
2016-08-01,상수,27866,84734,334266,397596,6호선
2016-08-01,상왕십리,74292,54269,317894,302053,2호선
2016-08-01,상월곡,54547,34371,178645,158428,6호선
2016-08-01,상일동,112210,62639,311458,264179,5호선
2016-08-01,새절,116688,84239,393471,372405,6호선
2016-08-01,서대문,37547,44455,491351,504221,5호선
2016-08-01,서울대입구,341303,326635,1571079,1545445,2호선
2016-08-01,서울역,168260,279509,2245874,2291212,"1호선,4호선"
2016-08-01,서초,41110,60379,672267,673688,2호선
2016-08-01,석계,115206,97272,384356,386741,6호선
2016-08-01,석촌,55492,51455,268802,281809,8호선
2016-08-01,선릉,64698,115099,1642865,1398887,2호선
2016-08-01,성수,61791,76675,760337,823851,2호선
2016-08-01,성신여대입구,138242,147351,772570,718933,4호선
2016-08-01,송정,67078,60332,286037,281225,5호선
